ID	CHARACTER	PINYIN	DOCULECT	SHIJING_NAME	SHJING_NUMBER	STANZA	VERSE	RHYMEID	POSITION	TEXT	ORDER	SOURCE
3001	夷	yí	Old_Chinese	小雅·鹿鳴之什·出車	168	168.6	4	168.6.a	3	玁狁于夷。	2	Baxter1992
3002	杜	dù	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	1	169.1.a	3	有杕之杜、	1	Baxter1992
3003	實	shí	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	1	169.1.b	3	有睆其實。	2	Baxter1992
3004	盬	gǔ	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	2	169.1.a	3	王事靡盬、	1	Baxter1992
3005	日	rì	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	2	169.1.b	3	繼嗣我日。	2	Baxter1992
3006	陽	yáng	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	3	169.1.c	2	日月陽止、	1	Baxter1992
3007	傷	shāng	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	3	169.1.c	2	女心傷止、	2	Baxter1992
3008	遑	huáng	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.1	3	169.1.c	2	征夫遑止。	3	Baxter1992
3009	杜	dù	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	1	169.2.a	3	有杕之杜、	1	Baxter1992
3010	萋	qī	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	1	169.2.b	2	其葉萋萋。	2	Baxter1992
3011	萋	qī	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	1	169.2.b	2	其葉萋萋。	2	Baxter1992
3012	盬	gǔ	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	2	169.2.a	3	王事靡盬、	1	Baxter1992
3013	悲	bēi	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	2	169.2.b	3	我心傷悲。	2	Baxter1992
3014	萋	qī	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	3	169.2.c	2	卉木萋止、	1	Baxter1992
3015	悲	bēi	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	3	169.2.c	2	女心悲止、	2	Baxter1992
3016	歸	guī	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.2	3	169.2.c	2	征夫歸止。	3	Baxter1992
3017	山	shān	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	1		3	陟彼北山、	1	Baxter1992
3018	杞	qǐ	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	1	169.3.a	3	言采其杞。	2	Baxter1992
3019	盬	gǔ	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	2		3	王事靡盬、	1	Baxter1992
3020	母	mǔ	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	2	169.3.a	3	憂我父母。	2	Baxter1992
3021	幝	chǎn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	3	169.3.b	2	檀車幝幝、	1	Baxter1992
3022	幝	chǎn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	3	169.3.b	2	檀車幝幝、	1	Baxter1992
3023	痯	guǎn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	3	169.3.b	2	四牡痯痯、	2	Baxter1992
3024	痯	guǎn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	3	169.3.b	2	四牡痯痯、	2	Baxter1992
3025	遠	yuǎn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.3	3	169.3.b	3	征夫不遠。	3	Baxter1992
3026	載	zài	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	1	169.4.a	1	匪載匪來、	1	Baxter1992
3027	來	lái	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	1	169.4.a	3	匪載匪來、	1	Baxter1992
3028	疚	jiù	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	1	169.4.a	3	憂心孔疚。	2	Baxter1992
3029	至	zhì	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	2	169.4.b	3	期逝不至、	1	Baxter1992
3030	恤	xù	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	2	169.4.b	3	而多為恤。	2	Baxter1992
3031	偕	xié	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	3	169.4.c	2	卜筮偕止、	1	Baxter1992
3032	近	jìn	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	3	169.4.c	2	會言近止、	2	Baxter1992
3033	邇	ěr	Old_Chinese	小雅·鹿鳴之什·杕杜	169	169.4	3	169.4.c	2	征夫邇止。	3	Baxter1992
240	露	lù	Old_Chinese	國風·召南·行露	17	17.1	1	17.1.a	3	厭浥行露、	1	Baxter1992
241	夜	yè	Old_Chinese	國風·召南·行露	17	17.1	1	17.1.a	3	豈不夙夜、	2	Baxter1992
242	露	lù	Old_Chinese	國風·召南·行露	17	17.1	1	17.1.a	3	謂行多露。	3	Baxter1992
243	角	jiǎo	Old_Chinese	國風·召南·行露	17	17.2	1	17.2.a	4	誰謂雀無角、	1	Baxter1992
244	屋	wū	Old_Chinese	國風·召南·行露	17	17.2	1	17.2.a	4	何以穿我屋。	2	Baxter1992
245	家	jiā	Old_Chinese	國風·召南·行露	17	17.2	2		4	誰謂女無家、	1	Baxter1992
246	獄	yù	Old_Chinese	國風·召南·行露	17	17.2	2	17.2.a	4	何以速我獄。	2	Baxter1992
247	獄	yù	Old_Chinese	國風·召南·行露	17	17.2	3	17.2.a	3	雖速我獄、	1	Baxter1992
248	足	zú	Old_Chinese	國風·召南·行露	17	17.2	3	17.2.a	3	室家不足。	2	Baxter1992
249	牙	yá	Old_Chinese	國風·召南·行露	17	17.3	1	17.3.a	4	誰謂鼠無牙、	1	Baxter1992
250	墉	yōng	Old_Chinese	國風·召南·行露	17	17.3	1	17.3.b	4	何以穿我墉。	2	Baxter1992
251	家	jiā	Old_Chinese	國風·召南·行露	17	17.3	2	17.3.a	4	誰謂女無家、	1	Baxter1992
252	訟	sòng	Old_Chinese	國風·召南·行露	17	17.3	2	17.3.b	4	何以速我訟。	2	Baxter1992
253	訟	sòng	Old_Chinese	國風·召南·行露	17	17.3	3	17.3.b	3	雖速我訟、	1	Baxter1992
254	從	cóng	Old_Chinese	國風·召南·行露	17	17.3	3	17.3.b	3	亦不女從。	2	Baxter1992
3034	罶	liǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.1	1	170.1.a	3	魚麗于罶、	1	Baxter1992
3035	鯊	shā	Old_Chinese	小雅·白華之什·魚麗	170	170.1	1	170.1.b	1	鱨鯊。	2	Baxter1992
3036	酒	jiǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.1	2	170.1.a	3	君子有酒、	1	Baxter1992
3037	多	duō	Old_Chinese	小雅·白華之什·魚麗	170	170.1	2	170.1.b	2	旨且多。	2	Baxter1992
3038	罶	liǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.2	1	170.2.a	3	魚麗于罶、	1	Baxter1992
3039	鱧	lǐ	Old_Chinese	小雅·白華之什·魚麗	170	170.2	1	170.2.b	1	魴鱧。	2	Baxter1992
3040	酒	jiǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.2	2	170.2.a	3	君子有酒、	1	Baxter1992
3041	旨	zhǐ	Old_Chinese	小雅·白華之什·魚麗	170	170.2	2	170.2.b	2	多且旨。	2	Baxter1992
3042	罶	liǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.3	1	170.3.a	3	魚麗于罶、	1	Baxter1992
3043	鯉	lǐ	Old_Chinese	小雅·白華之什·魚麗	170	170.3	1	170.3.b	1	鰋鯉。	2	Baxter1992
3044	酒	jiǔ	Old_Chinese	小雅·白華之什·魚麗	170	170.3	2	170.3.a	3	君子有酒、	1	Baxter1992
3045	有	yǒu	Old_Chinese	小雅·白華之什·魚麗	170	170.3	2	170.3.b	2	旨且有。	2	Baxter1992
3046	多	duō	Old_Chinese	小雅·白華之什·魚麗	170	170.4	1	170.4.a	2	物其多矣、	1	Baxter1992
3047	嘉	jiā	Old_Chinese	小雅·白華之什·魚麗	170	170.4	1	170.4.a	2	維其嘉矣。	2	Baxter1992
3048	旨	zhǐ	Old_Chinese	小雅·白華之什·魚麗	170	170.5	1	170.5.a	2	物其旨矣、	1	Baxter1992
3049	偕	xié	Old_Chinese	小雅·白華之什·魚麗	170	170.5	1	170.5.a	2	維其偕矣。	2	Baxter1992
3050	有	yǒu	Old_Chinese	小雅·白華之什·魚麗	170	170.6	1	170.6.a	2	物其有矣、	1	Baxter1992
3051	時	shí	Old_Chinese	小雅·白華之什·魚麗	170	170.6	1	170.6.a	2	維其時矣。	2	Baxter1992
3052	魚	yú	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.1	1		3	南有嘉魚、	1	Baxter1992
3053	罩	zhào	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.1	1	171.1.a	2	烝然罩罩。	2	Baxter1992
3054	罩	zhào	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.1	1	171.1.a	2	烝然罩罩。	2	Baxter1992
3055	酒	jiǔ	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.1	2		3	君子有酒、	1	Baxter1992
3056	樂	lè	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.1	2	171.1.a	5	嘉賓式燕以樂。	2	Baxter1992
3057	魚	yú	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.2	1		3	南有嘉魚、	1	Baxter1992
3058	汕	shàn	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.2	1	171.2.a	2	烝然汕汕。	2	Baxter1992
3059	汕	shàn	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.2	1	171.2.a	2	烝然汕汕。	2	Baxter1992
3060	酒	jiǔ	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.2	2		3	君子有酒、	1	Baxter1992
3061	衎	kàn	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.2	2	171.2.a	5	嘉賓式燕以衎。	2	Baxter1992
3062	木	mù	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.3	1		3	南有樛木、	1	Baxter1992
3063	纍	léi	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.3	1	171.3.a	2	甘瓠纍之。	2	Baxter1992
3064	酒	jiǔ	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.3	2		3	君子有酒、	1	Baxter1992
3065	綏	suī	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.3	2	171.3.a	4	嘉賓式燕綏之。	2	Baxter1992
3066	鵻	zhuī	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.4	1		3	翩翩者鵻、	1	Baxter1992
3067	來	lái	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.4	1	171.4.a	2	烝然來思。	2	Baxter1992
3068	酒	jiǔ	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.4	2		3	君子有酒、	1	Baxter1992
3069	又	yòu	Old_Chinese	小雅·白華之什·南有嘉魚	171	171.4	2	171.4.a	4	嘉賓式燕又思。	2	Baxter1992
3070	臺	tái	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	1	172.1.a	3	南山有臺、	1	Baxter1992
3071	萊	lái	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	1	172.1.a	3	北山有萊。	2	Baxter1992
3072	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	2		3	樂只君子、	1	Baxter1992
3073	基	jī	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	2	172.1.a	3	邦家之基。	2	Baxter1992
3074	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	3		3	樂只君子、	1	Baxter1992
3075	期	qī	Old_Chinese	小雅·白華之什·南山有臺	172	172.1	3	172.1.a	3	萬壽無期。	2	Baxter1992
3076	桑	sāng	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	1	172.2.a	3	南山有桑、	1	Baxter1992
3077	楊	yáng	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	1	172.2.a	3	北山有楊。	2	Baxter1992
3078	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	2		3	樂只君子、	1	Baxter1992
3079	光	guāng	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	2	172.2.a	3	邦家之光。	2	Baxter1992
3080	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	3		3	樂只君子、	1	Baxter1992
3081	疆	jiāng	Old_Chinese	小雅·白華之什·南山有臺	172	172.2	3	172.2.a	3	萬壽無疆。	2	Baxter1992
3082	杞	qǐ	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	1	172.3.a	3	南山有杞、	1	Baxter1992
3083	李	lǐ	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	1	172.3.a	3	北山有李。	2	Baxter1992
3084	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	2	172.3.a	3	樂只君子、	1	Baxter1992
3085	母	mǔ	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	2	172.3.a	3	民之父母。	2	Baxter1992
3086	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	3	172.3.a	3	樂只君子、	1	Baxter1992
3087	已	yǐ	Old_Chinese	小雅·白華之什·南山有臺	172	172.3	3	172.3.a	3	德音不已。	2	Baxter1992
3088	栲	kǎo	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	1	172.4.a	3	南山有栲、	1	Baxter1992
3089	杻	chǒu	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	1	172.4.a	3	北山有杻。	2	Baxter1992
3090	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	2		3	樂只君子、	1	Baxter1992
3091	壽	shòu	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	2	172.4.a	3	遐不眉壽。	2	Baxter1992
3092	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	3		3	樂只君子、	1	Baxter1992
3093	茂	mào	Old_Chinese	小雅·白華之什·南山有臺	172	172.4	3	172.4.a	3	德音是茂。	2	Baxter1992
3094	枸	gǒu	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	1	172.5.a	3	南山有枸、	1	Baxter1992
3095	楰	yú	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	1	172.5.a	3	北山有楰。	2	Baxter1992
3096	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	2		3	樂只君子、	1	Baxter1992
3097	耇	gǒu	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	2	172.5.a	3	遐不黃耇。	2	Baxter1992
3098	子	zi	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	3		3	樂只君子、	1	Baxter1992
3099	後	hòu	Old_Chinese	小雅·白華之什·南山有臺	172	172.5	3	172.5.a	3	保艾爾後。	2	Baxter1992
3100	斯	sī	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	1		3	蓼彼蕭斯、	1	Baxter1992
3101	湑	xū	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	1	173.1.a	2	零露湑兮。	2	Baxter1992
3102	子	zi	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	2		3	既見君子、	1	Baxter1992
3103	寫	xiě	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	2	173.1.a	2	我心寫兮。	2	Baxter1992
3104	語	yǔ	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	3	173.1.a	2	燕笑語兮、	1	Baxter1992
3105	處	chù	Old_Chinese	小雅·白華之什·蓼蕭	173	173.1	3	173.1.a	4	是以有譽處兮。	2	Baxter1992
3106	斯	sī	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	1		3	蓼彼蕭斯、	1	Baxter1992
3107	瀼	ráng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	1	173.2.a	2	零露瀼瀼。	2	Baxter1992
3108	瀼	ráng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	1	173.2.a	2	零露瀼瀼。	2	Baxter1992
3109	子	zi	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	2		3	既見君子、	1	Baxter1992
3110	光	guāng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	2	173.2.a	3	為龍為光。	2	Baxter1992
3111	爽	shuǎng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	3	173.2.a	3	其德不爽、	1	Baxter1992
3112	忘	wàng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.2	3	173.2.a	3	壽考不忘。	2	Baxter1992
3113	斯	sī	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	1		3	蓼彼蕭斯、	1	Baxter1992
3114	泥	ní	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	1	173.3.a	2	零露泥泥。	2	Baxter1992
3115	泥	ní	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	1	173.3.a	2	零露泥泥。	2	Baxter1992
3116	子	zi	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	2		3	既見君子、	1	Baxter1992
3117	弟	dì	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	2	173.3.a	3	孔燕豈弟。	2	Baxter1992
3118	弟	dì	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	3	173.3.a	3	宜兄宜弟、	1	Baxter1992
3119	豈	qǐ	Old_Chinese	小雅·白華之什·蓼蕭	173	173.3	3	173.3.a	3	令德壽豈。	2	Baxter1992
3120	斯	sī	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	1		3	蓼彼蕭斯、	1	Baxter1992
3121	濃	nóng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	1	173.4.a	2	零露濃濃。	2	Baxter1992
3122	濃	nóng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	1	173.4.a	2	零露濃濃。	2	Baxter1992
3123	子	zi	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	2		3	既見君子、	1	Baxter1992
3124	沖	chōng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	2	173.4.a	2	鞗革沖沖。	2	Baxter1992
3125	沖	chōng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	2	173.4.a	2	鞗革沖沖。	2	Baxter1992
3126	雝	yōng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	3	173.4.a	2	和鸞雝雝、	1	Baxter1992
3127	雝	yōng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	3	173.4.a	2	和鸞雝雝、	1	Baxter1992
3128	同	tóng	Old_Chinese	小雅·白華之什·蓼蕭	173	173.4	3	173.4.a	3	萬福攸同。	2	Baxter1992
3129	斯	sī	Old_Chinese	小雅·白華之什·湛露	174	174.1	1		3	湛湛露斯、	1	Baxter1992
3130	晞	xī	Old_Chinese	小雅·白華之什·湛露	174	174.1	1	174.1.a	3	匪陽不晞。	2	Baxter1992
3131	飲	yǐn	Old_Chinese	小雅·白華之什·湛露	174	174.1	2		3	厭厭夜飲、	1	Baxter1992
3132	歸	guī	Old_Chinese	小雅·白華之什·湛露	174	174.1	2	174.1.a	3	不醉無歸。	2	Baxter1992
3133	斯	sī	Old_Chinese	小雅·白華之什·湛露	174	174.2	1		3	湛湛露斯、	1	Baxter1992
3134	草	cǎo	Old_Chinese	小雅·白華之什·湛露	174	174.2	1	174.2.a	3	在彼豐草。	2	Baxter1992
3135	飲	yǐn	Old_Chinese	小雅·白華之什·湛露	174	174.2	2		3	厭厭夜飲、	1	Baxter1992
3136	考	kǎo	Old_Chinese	小雅·白華之什·湛露	174	174.2	2	174.2.a	3	在宗載考。	2	Baxter1992
3137	斯	sī	Old_Chinese	小雅·白華之什·湛露	174	174.3	1		3	湛湛露斯、	1	Baxter1992
3138	棘	jí	Old_Chinese	小雅·白華之什·湛露	174	174.3	1	174.3.a	3	在彼杞棘。	2	Baxter1992
3139	子	zi	Old_Chinese	小雅·白華之什·湛露	174	174.3	2		3	顯允君子、	1	Baxter1992
3140	德	dé	Old_Chinese	小雅·白華之什·湛露	174	174.3	2	174.3.a	3	莫不令德。	2	Baxter1992
3141	椅	yǐ	Old_Chinese	小雅·白華之什·湛露	174	174.4	1	174.4.a	3	其實其椅、	1	Baxter1992
3142	離	lí	Old_Chinese	小雅·白華之什·湛露	174	174.4	1	174.4.a	2	其實離離。	2	Baxter1992
3143	子	zi	Old_Chinese	小雅·白華之什·湛露	174	174.4	2		3	豈弟君子、	1	Baxter1992
3144	儀	yí	Old_Chinese	小雅·白華之什·湛露	174	174.4	2	174.4.a	3	莫不令儀。	2	Baxter1992
3145	弨	chāo	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	1		2	彤弓弨兮、	1	Baxter1992
3146	藏	cáng	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	1	175.1.a	2	受言藏之。	2	Baxter1992
3147	賓	bīn	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	2		3	我有嘉賓、	1	Baxter1992
3148	貺	kuàng	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	2	175.1.a	2	中心貺之。	2	Baxter1992
3149	設	shè	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	3		3	鐘鼓既設、	1	Baxter1992
3150	饗	xiǎng	Old_Chinese	小雅·彤弓之什·彤弓	175	175.1	3	175.1.a	2	一朝饗之。	2	Baxter1992
3151	弨	chāo	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	1		2	彤弓弨兮、	1	Baxter1992
3152	載	zài	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	1	175.2.a	2	受言載之。	2	Baxter1992
3153	賓	bīn	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	2		3	我有嘉賓、	1	Baxter1992
3154	喜	xǐ	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	2	175.2.a	2	中心喜之。	2	Baxter1992
3155	設	shè	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	3		3	鐘鼓既設、	1	Baxter1992
3156	右	yòu	Old_Chinese	小雅·彤弓之什·彤弓	175	175.2	3	175.2.a	2	一朝右之。	2	Baxter1992
3157	弨	chāo	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	1		2	彤弓弨兮、	1	Baxter1992
3158	櫜	gāo	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	1	175.3.a	2	受言櫜之。	2	Baxter1992
3159	賓	bīn	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	2		3	我有嘉賓、	1	Baxter1992
3160	好	hǎo	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	2	175.3.a	2	中心好之。	2	Baxter1992
3161	設	shè	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	3		3	鐘鼓既設、	1	Baxter1992
3162	酬	chóu	Old_Chinese	小雅·彤弓之什·彤弓	175	175.3	3	175.3.a	2	一朝酬之。	2	Baxter1992
3163	莪	é	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.1	1	176.1.a	3	菁菁者莪、	1	Baxter1992
3164	阿	ā	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.1	1	176.1.a	3	在彼中阿。	2	Baxter1992
3165	子	zi	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.1	2		3	既見君子、	1	Baxter1992
3166	儀	yí	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.1	2	176.1.a	3	樂且有儀。	2	Baxter1992
3167	莪	é	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.2	1		3	菁菁者莪、	1	Baxter1992
3168	沚	zhǐ	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.2	1	176.2.a	3	在彼中沚。	2	Baxter1992
3169	子	zi	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.2	2		3	既見君子、	1	Baxter1992
3170	喜	xǐ	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.2	2	176.2.a	3	我心則喜。	2	Baxter1992
3171	莪	é	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.3	1		3	菁菁者莪、	1	Baxter1992
3172	陵	líng	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.3	1	176.3.a	3	在彼中陵。	2	Baxter1992
3173	子	zi	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.3	2		3	既見君子、	1	Baxter1992
3174	朋	péng	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.3	2	176.3.a	3	錫我百朋。	2	Baxter1992
3175	舟	zhōu	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.4	1	176.4.a	3	汎汎楊舟、	1	Baxter1992
3176	浮	fú	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.4	1	176.4.a	3	載沉載浮。	2	Baxter1992
3177	子	zi	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.4	2		3	既見君子、	1	Baxter1992
3178	休	xiū	Old_Chinese	小雅·彤弓之什·菁菁者莪	176	176.4	2	176.4.a	3	我心則休。	2	Baxter1992
3179	棲	qī	Old_Chinese	小雅·彤弓之什·六月	177	177.1	1	177.1.a	2	六月棲棲、	1	Baxter1992
3180	棲	qī	Old_Chinese	小雅·彤弓之什·六月	177	177.1	1	177.1.a	2	六月棲棲、	1	Baxter1992
3181	飭	chì	Old_Chinese	小雅·彤弓之什·六月	177	177.1	1	177.1.b	3	戎車既飭。	2	Baxter1992
3182	騤	kuí	Old_Chinese	小雅·彤弓之什·六月	177	177.1	2	177.1.a	2	四牡騤騤、	1	Baxter1992
3183	騤	kuí	Old_Chinese	小雅·彤弓之什·六月	177	177.1	2	177.1.a	2	四牡騤騤、	1	Baxter1992
3184	服	fú	Old_Chinese	小雅·彤弓之什·六月	177	177.1	2	177.1.b	3	載是常服。	2	Baxter1992
3185	熾	chì	Old_Chinese	小雅·彤弓之什·六月	177	177.1	3	177.1.b	3	玁狁孔熾、	1	Baxter1992
3186	急	jí	Old_Chinese	小雅·彤弓之什·六月	177	177.1	3	177.1.b	3	我是用急。	2	Baxter1992
3187	征	zhēng	Old_Chinese	小雅·彤弓之什·六月	177	177.1	4		3	王于出征、	1	Baxter1992
3188	國	guó	Old_Chinese	小雅·彤弓之什·六月	177	177.1	4	177.1.b	3	以匡王國。	2	Baxter1992
3189	驪	lí	Old_Chinese	小雅·彤弓之什·六月	177	177.2	1		3	比物四驪、	1	Baxter1992
3190	則	zé	Old_Chinese	小雅·彤弓之什·六月	177	177.2	1	177.2.a	3	閑之維則。	2	Baxter1992
3191	月	yuè	Old_Chinese	小雅·彤弓之什·六月	177	177.2	2		3	維此六月、	1	Baxter1992
3192	服	fú	Old_Chinese	小雅·彤弓之什·六月	177	177.2	2	177.2.a	3	既成我服。	2	Baxter1992
3193	成	chéng	Old_Chinese	小雅·彤弓之什·六月	177	177.2	3		3	我服既成、	1	Baxter1992
3194	里	lǐ	Old_Chinese	小雅·彤弓之什·六月	177	177.2	3	177.2.b	3	于三十里。	2	Baxter1992
3195	征	zhēng	Old_Chinese	小雅·彤弓之什·六月	177	177.2	4		3	王于出征、	1	Baxter1992
3196	子	zi	Old_Chinese	小雅·彤弓之什·六月	177	177.2	4	177.2.b	3	以佐天子。	2	Baxter1992
3197	廣	guǎng	Old_Chinese	小雅·彤弓之什·六月	177	177.3	1		3	四牡脩廣、	1	Baxter1992
3198	顒	yóng	Old_Chinese	小雅·彤弓之什·六月	177	177.3	1	177.3.a	3	其大有顒。	2	Baxter1992
3199	狁	yǔn	Old_Chinese	小雅·彤弓之什·六月	177	177.3	2		3	薄伐玁狁、	1	Baxter1992
3200	公	gōng	Old_Chinese	小雅·彤弓之什·六月	177	177.3	2	177.3.a	3	以奏膚公。	2	Baxter1992
3201	翼	yì	Old_Chinese	小雅·彤弓之什·六月	177	177.3	3	177.3.b	3	有嚴有翼、	1	Baxter1992
