ID	CHARACTER	PINYIN	DOCULECT	WORDFAMILY_CLASS	GLOSS	READING	VARIANT_CLASS	SOURCE
2365	芬	fēn₅	Late_Han_Chinese		"Be fragrant" [Shi] is perhaps cognate to WT spod/"spice" ⪤ spos/"perfume".	pʰun		Schuessler2007
2366	翂	fēn₆	Middle_Chinese		"To fly, soar" [Zhuang].	pjuən		Schuessler2007
2367	翂	fēn₆	Old_Chinese		"To fly, soar" [Zhuang].	pən		Schuessler2007
2368	翂	fēn₆	Late_Han_Chinese		"To fly, soar" [Zhuang].	pun		Schuessler2007
2369	奮	fèn	Middle_Chinese		"Wing" [SW],/"to spread the wings, fly up" [Duàn Yùcái]./NOTE:Fèn/"wing" is a late tone C derivation from fēn ({§3.5}).	pjuənᶜ		Schuessler2007
2370	奮	fèn	Old_Chinese	⪤ fēn₆ 翂	"Wing" [SW],/"to spread the wings, fly up" [Duàn Yùcái]./NOTE:Fèn/"wing" is a late tone C derivation from fēn ({§3.5}).	pəns		Schuessler2007
2371	奮	fèn	Late_Han_Chinese		"Wing" [SW],/"to spread the wings, fly up" [Duàn Yùcái]./NOTE:Fèn/"wing" is a late tone C derivation from fēn ({§3.5}).	punᶜ		Schuessler2007
2372	焚	fén₃	Middle_Chinese		"To burn" intr., tr. (carriages, things) [OB, Shi].	bjuən		Schuessler2007
2373	焚	fén₃	Old_Chinese		"To burn" intr., tr. (carriages, things) [OB, Shi].	bən (prob. < *bun)		Schuessler2007
2374	焚	fén₃	Late_Han_Chinese		"To burn" intr., tr. (carriages, things) [OB, Shi].	bun		Schuessler2007
2375	墳	fén₄	Middle_Chinese		"Big (head, drum), big-horned" >/"greatness" 墳 [Shi],/"big drum" 鼖 [Shu]; ``well-set (fruit)'' 蕡 [Shi]; ``ram'' 羒 [SW], ``sheep-shaped demon'' 羵 [Guoyu]; ``tumulus'' 墳 [Li]; in most modern dialects ``a grave''. ``Raised bank, bank of a river'' {fén₅ 墳濆} may be the same word, unless it is a vocalic variant of pín 頻 ``river bank, edge'' (so Wáng Lì 1982: 541) of the bin ~  bun type alternations (see under {bīn₂ 濱}; {§11.5.1}).	bjuən		Schuessler2007
2376	墳	fén₄	Old_Chinese		"Big (head, drum), big-horned" >/"greatness" 墳 [Shi],/"big drum" 鼖 [Shu]; ``well-set (fruit)'' 蕡 [Shi]; ``ram'' 羒 [SW], ``sheep-shaped demon'' 羵 [Guoyu]; ``tumulus'' 墳 [Li]; in most modern dialects ``a grave''. ``Raised bank, bank of a river'' {fén₅ 墳濆} may be the same word, unless it is a vocalic variant of pín 頻 ``river bank, edge'' (so Wáng Lì 1982: 541) of the bin ~  bun type alternations (see under {bīn₂ 濱}; {§11.5.1}).	bən		Schuessler2007
2377	墳	fén₄	Late_Han_Chinese		"Big (head, drum), big-horned" >/"greatness" 墳 [Shi],/"big drum" 鼖 [Shu]; ``well-set (fruit)'' 蕡 [Shi]; ``ram'' 羒 [SW], ``sheep-shaped demon'' 羵 [Guoyu]; ``tumulus'' 墳 [Li]; in most modern dialects ``a grave''. ``Raised bank, bank of a river'' {fén₅ 墳濆} may be the same word, unless it is a vocalic variant of pín 頻 ``river bank, edge'' (so Wáng Lì 1982: 541) of the bin ~  bun type alternations (see under {bīn₂ 濱}; {§11.5.1}).	bun		Schuessler2007
2378	墳	fèn	Middle_Chinese		"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bjuənᴮ	墳	Schuessler2007
2379	墳	fèn	Old_Chinese	⪤ fén₄ 墳	"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bənʔ	墳	Schuessler2007
2380	墳	fèn	Late_Han_Chinese		"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bunᴮ	墳	Schuessler2007
2381	憤	fèn	Middle_Chinese		"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bjuənᴮ	墳	Schuessler2007
2382	憤	fèn	Old_Chinese	⪤ fén₄ 墳	"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bənʔ	墳	Schuessler2007
2383	憤	fèn	Late_Han_Chinese		"Swell up" 墳 [Zuo] >/"full of annoyance" 憤 [Guoyu],/"full of dissatisfied eagerness" [Lunyu] > ``ardour'' 憤 [Zuo]./NOTE:Some of the meanings may belong to {bēn₂ 賁}/"ardent".	bunᴮ	墳	Schuessler2007
2384	忿	fèn	Middle_Chinese		"Anger, angry" [Zuo]./NOTE:This word may belong to {bēn₂ 賁}/"ardent" instead.	pʰjuənᴮ/ᶜ		Schuessler2007
2385	忿	fèn	Old_Chinese	⪤ fén₄ 墳	"Anger, angry" [Zuo]./NOTE:This word may belong to {bēn₂ 賁}/"ardent" instead.	phənʔ/s		Schuessler2007
2386	忿	fèn	Late_Han_Chinese		"Anger, angry" [Zuo]./NOTE:This word may belong to {bēn₂ 賁}/"ardent" instead.	pʰunᴮ/ᶜ		Schuessler2007
2387	墳	fén₅	Middle_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bjuən	墳	Schuessler2007
2388	墳	fén₅	Old_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bən	墳	Schuessler2007
2389	墳	fén₅	Late_Han_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bun	墳	Schuessler2007
2390	濆	fén₅	Middle_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bjuən	墳	Schuessler2007
2391	濆	fén₅	Old_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bən	墳	Schuessler2007
2392	濆	fén₅	Late_Han_Chinese		"Raised bank, bank of a river" 墳濆 [Shi] may be a vocalic variant of pín 頻/"river bank, edge" (so Wáng Lì 1982: 541) of the bin ~  bun type variation (see under {bīn₂ 濱}; {§11.5.1}).	bun	墳	Schuessler2007
2393	粉	fěn	Middle_Chinese		"Peeled (rice)" [Shu],/"flour" [Li].	pjuənᴮ		Schuessler2007
2394	粉	fěn	Old_Chinese		"Peeled (rice)" [Shu],/"flour" [Li].	bənʔ		Schuessler2007
2395	粉	fěn	Late_Han_Chinese		"Peeled (rice)" [Shu],/"flour" [Li].	punᴮ		Schuessler2007
2396	扮	fèn₁	Middle_Chinese			bjuənᴮ ``grasp, join hands''		Schuessler2007
2397	秎	fèn₂	Middle_Chinese		"Cut grain put in sheaves" [Guan] is perhaps a ST word: Lushai pɔɔlᴴ/"straw".	bjuənᶜ		Schuessler2007
2398	秎	fèn₂	Old_Chinese		"Cut grain put in sheaves" [Guan] is perhaps a ST word: Lushai pɔɔlᴴ/"straw".	bəns		Schuessler2007
2399	秎	fèn₂	Late_Han_Chinese		"Cut grain put in sheaves" [Guan] is perhaps a ST word: Lushai pɔɔlᴴ/"straw".	bunᶜ		Schuessler2007
2400	糞	fèn₃	Middle_Chinese		"Dung, manure" [Zuo].	pjuənᶜ		Schuessler2007
2401	糞	fèn₃	Old_Chinese		"Dung, manure" [Zuo].	pəns		Schuessler2007
2402	糞	fèn₃	Late_Han_Chinese		"Dung, manure" [Zuo].	punᶜ		Schuessler2007
2403	奮	fèn₄	Middle_Chinese		"Start up, rush up, exert" [Shi, Shu] could be related to either {fén₄ 墳} (</"swell") or to fèn₄ 奮/"fly up".	pjuənᶜ		Schuessler2007
2404	奮	fèn₄	Old_Chinese		"Start up, rush up, exert" [Shi, Shu] could be related to either {fén₄ 墳} (</"swell") or to fèn₄ 奮/"fly up".	pəns		Schuessler2007
2405	奮	fèn₄	Late_Han_Chinese		"Start up, rush up, exert" [Shi, Shu] could be related to either {fén₄ 墳} (</"swell") or to fèn₄ 奮/"fly up".	punᶜ		Schuessler2007
2406	封	fēng₂	Middle_Chinese		"Mound, tumulus, raise a mound" [Yi],/"altar" [Shu],/"earth up (a plant)" [Guoyu], ``wall, bank of field'' [Zuo], ``boundary embankment, fief'' [BI, Shi].	pjwoŋ		Schuessler2007
2407	封	fēng₂	Old_Chinese		"Mound, tumulus, raise a mound" [Yi],/"altar" [Shu],/"earth up (a plant)" [Guoyu], ``wall, bank of field'' [Zuo], ``boundary embankment, fief'' [BI, Shi].	poŋ		Schuessler2007
2408	封	fēng₂	Late_Han_Chinese		"Mound, tumulus, raise a mound" [Yi],/"altar" [Shu],/"earth up (a plant)" [Guoyu], ``wall, bank of field'' [Zuo], ``boundary embankment, fief'' [BI, Shi].	puoŋ		Schuessler2007
2409	犎	fēng₃	Middle_Chinese		"Kind of wild humped bovine" [GY].	pjwoŋ		Schuessler2007
2410	犎	fēng₃	Old_Chinese		"Kind of wild humped bovine" [GY].	poŋ		Schuessler2007
2411	犎	fēng₃	Late_Han_Chinese		"Kind of wild humped bovine" [GY].	puoŋ		Schuessler2007
2412	鋒	fēng₄	Middle_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	pʰjwoŋ	鋒	Schuessler2007
2413	鋒	fēng₄	Old_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	phoŋ	鋒	Schuessler2007
2414	鋒	fēng₄	Late_Han_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	pʰuoŋ	鋒	Schuessler2007
2415	蜂	fēng₄	Middle_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	pʰjwoŋ	鋒	Schuessler2007
2416	蜂	fēng₄	Old_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	phoŋ	鋒	Schuessler2007
2417	蜂	fēng₄	Late_Han_Chinese		"Sharp point (of weapon, insect)" 鋒 [Shi] >/"bee, wasp" [Guanzi, SW] >/"wasp-stung" 蜂 [Shi]./NOTE:Perh. {fēng₅ 峰} is the s. w.	pʰuoŋ	鋒	Schuessler2007
2418	縫	féng	Middle_Chinese		"To sew" [Shi].	bjwoŋ		Schuessler2007
2419	縫	féng	Old_Chinese	⪤ fēng₄ 鋒蜂	"To sew" [Shi].	boŋ		Schuessler2007
2420	縫	féng	Late_Han_Chinese		"To sew" [Shi].	buoŋ		Schuessler2007
2421	縫	fèng	Middle_Chinese		"A seam" [Shi].	bjwoŋᶜ		Schuessler2007
2422	縫	fèng	Old_Chinese	⪤ fēng₄ 鋒蜂	"A seam" [Shi].	boŋh		Schuessler2007
2423	縫	fèng	Late_Han_Chinese		"A seam" [Shi].	buoŋᶜ		Schuessler2007
2424	峰	fēng₅	Middle_Chinese		"Mountain peak" 峰 [SW] may be the s. w. as {fēng₄ 鋒蜂}/"sharp point", but Khmer /kpuŋ//"summit, peak" which, if not a CH loan, suggests a separate MK origin.	pʰjwoŋ		Schuessler2007
2425	峰	fēng₅	Old_Chinese		"Mountain peak" 峰 [SW] may be the s. w. as {fēng₄ 鋒蜂}/"sharp point", but Khmer /kpuŋ//"summit, peak" which, if not a CH loan, suggests a separate MK origin.	phoŋ		Schuessler2007
2426	峰	fēng₅	Late_Han_Chinese		"Mountain peak" 峰 [SW] may be the s. w. as {fēng₄ 鋒蜂}/"sharp point", but Khmer /kpuŋ//"summit, peak" which, if not a CH loan, suggests a separate MK origin.	pʰuoŋ		Schuessler2007
2427	豐	fēng₆	Middle_Chinese		"Be abundant" [Shi]./NOTE:For wider relations see {§2.5.1}.	pʰjuŋ		Schuessler2007
2428	豐	fēng₆	Old_Chinese		"Be abundant" [Shi]./NOTE:For wider relations see {§2.5.1}.	phuŋ		Schuessler2007
2429	豐	fēng₆	Late_Han_Chinese		"Be abundant" [Shi]./NOTE:For wider relations see {§2.5.1}.	pʰuŋ		Schuessler2007
2430	風	fēng₇	Middle_Chinese		"Wind, air, tune" [Shi]./NOTE:Dèng Xiǎo-huā 鄧曉花 (YYWZX 1994.9: 142) suggests that the word fēi-lián 飛廉, glossed 疾風/"ill wind" in Shǐjì, is actually a dialect variant of fēng.	pjuŋ		Schuessler2007
2431	風	fēng₇	Old_Chinese		"Wind, air, tune" [Shi]./NOTE:Dèng Xiǎo-huā 鄧曉花 (YYWZX 1994.9: 142) suggests that the word fēi-lián 飛廉, glossed 疾風/"ill wind" in Shǐjì, is actually a dialect variant of fēng.	p(r)jə/um		Baxter1992
2432	風	fēng₇	Old_Chinese		"Wind, air, tune" [Shi]./NOTE:Dèng Xiǎo-huā 鄧曉花 (YYWZX 1994.9: 142) suggests that the word fēi-lián 飛廉, glossed 疾風/"ill wind" in Shǐjì, is actually a dialect variant of fēng.	pəm		Schuessler2007
2433	風	fēng₇	Late_Han_Chinese		"Wind, air, tune" [Shi]./NOTE:Dèng Xiǎo-huā 鄧曉花 (YYWZX 1994.9: 142) suggests that the word fēi-lián 飛廉, glossed 疾風/"ill wind" in Shǐjì, is actually a dialect variant of fēng.	puŋ < puəm		Schuessler2007
2434	諷	fèng	Middle_Chinese		"To chant, recite" [Zhouli].	pjuŋᶜ		Schuessler2007
2435	諷	fèng	Old_Chinese	⪤ fēng₇ 風	"To chant, recite" [Zhouli].	pəms		Schuessler2007
2436	諷	fèng	Late_Han_Chinese		"To chant, recite" [Zhouli].	puŋᶜ < puəmᶜ		Schuessler2007
2437	渢	féng	Middle_Chinese		"Easy-flowing" (sound) [Zuo].	bjuŋ		Schuessler2007
2438	渢	féng	Old_Chinese	⪤ fēng₇ 風	"Easy-flowing" (sound) [Zuo].	pəm		Schuessler2007
2439	渢	féng	Late_Han_Chinese		"Easy-flowing" (sound) [Zuo].	buŋ < buəm		Schuessler2007
2440	楓	fēng₈	Middle_Chinese		"A kind of maple, Liquidambar formosana" [Chuci].	pjuŋ		Schuessler2007
2441	楓	fēng₈	Old_Chinese		"A kind of maple, Liquidambar formosana" [Chuci].	pəm		Schuessler2007
2442	楓	fēng₈	Late_Han_Chinese		"A kind of maple, Liquidambar formosana" [Chuci].	puŋ < puəm		Schuessler2007
2443	逢	féng₁	Middle_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	bjwoŋ	逢	Schuessler2007
2444	逢	féng₁	Old_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	boŋ	逢	Schuessler2007
2445	逢	féng₁	Late_Han_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	buoŋ	逢	Schuessler2007
2446	夆	féng₁	Middle_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	bjwoŋ	逢	Schuessler2007
2447	夆	féng₁	Old_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	boŋ	逢	Schuessler2007
2448	夆	féng₁	Late_Han_Chinese		"To meet with (calamities etc.)" (</"be hit by"?);/"knock against" 夆 [SW] (also QYS pʰjwoŋ). A Mandarin colloquial variant is prob. {pèng 碰}.	buoŋ	逢	Schuessler2007
2449	逢	féng₂	Middle_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	bjwoŋ	逢	Schuessler2007
2450	逢	féng₂	Old_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	boŋ	逢	Schuessler2007
2451	逢	féng₂	Late_Han_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	buoŋ	逢	Schuessler2007
2452	摓	féng₂	Middle_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	bjwoŋ	逢	Schuessler2007
2453	摓	féng₂	Old_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	boŋ	逢	Schuessler2007
2454	摓	féng₂	Late_Han_Chinese		"Great" (of descendents) 逢 [Shi], 摓 [Zhuang]./NOTE:For wider relations see {§2.5.1}.	buoŋ	逢	Schuessler2007
2455	奉	fèng₁	Middle_Chinese		"To hold in two hands, hold up, present" [Shi],/"receive" [Shi, Zuo];/"grasp with both hands" (MC pʰjwoŋᴮ only) 捀 [Zhuang]./NOTE:Downer (1959: 284) reads/"to present" [Zuo] in tone C which agrees with its exoactive / ditransitive function ({§4.3}),/"receive" tone B agrees with the endoactive function.	bjwoŋᴮ,pʰjwoŋᴮ		Schuessler2007
2456	奉	fèng₁	Old_Chinese		"To hold in two hands, hold up, present" [Shi],/"receive" [Shi, Zuo];/"grasp with both hands" (MC pʰjwoŋᴮ only) 捀 [Zhuang]./NOTE:Downer (1959: 284) reads/"to present" [Zuo] in tone C which agrees with its exoactive / ditransitive function ({§4.3}),/"receive" tone B agrees with the endoactive function.	boŋʔ,phoŋʔ < PCH *-uŋ.		Schuessler2007
2457	奉	fèng₁	Late_Han_Chinese		"To hold in two hands, hold up, present" [Shi],/"receive" [Shi, Zuo];/"grasp with both hands" (MC pʰjwoŋᴮ only) 捀 [Zhuang]./NOTE:Downer (1959: 284) reads/"to present" [Zuo] in tone C which agrees with its exoactive / ditransitive function ({§4.3}),/"receive" tone B agrees with the endoactive function.	buoŋᴮ,pʰuoŋᴮ		Schuessler2007
2458	俸	fèng	Middle_Chinese			bjwoŋᶜ		Schuessler2007
2459	俸	fèng	Old_Chinese	⪤ fèng₁ 奉		boŋh		Schuessler2007
2460	俸	fèng	Late_Han_Chinese			buoŋᶜ		Schuessler2007
2461	鳳	fèng₃	Middle_Chinese		"Phoenix" 鳳凰 [Shi].	bjuŋᶜ		Schuessler2007
2462	鳳	fèng₃	Old_Chinese		"Phoenix" 鳳凰 [Shi].	pəms		Schuessler2007
2463	鳳	fèng₃	Late_Han_Chinese		"Phoenix" 鳳凰 [Shi].	buŋᶜ < puəmᶜ		Schuessler2007
2464	不	fǒu₁	Middle_Chinese		"To soar" [Lü, SW] is first attested in the (ca. 239 BC) Lüshì chūnqiū; it appears therefore to be a late word. However, the original OB graph has been interpreted as a soaring bird (so SW; Karlgren GSR no. 999a) in which case the word would be very old.	pjəuᴮ		Schuessler2007
2465	不	fǒu₁	Old_Chinese		"To soar" [Lü, SW] is first attested in the (ca. 239 BC) Lüshì chūnqiū; it appears therefore to be a late word. However, the original OB graph has been interpreted as a soaring bird (so SW; Karlgren GSR no. 999a) in which case the word would be very old.	pjəʔ		Baxter1992
2466	不	fǒu₁	Old_Chinese		"To soar" [Lü, SW] is first attested in the (ca. 239 BC) Lüshì chūnqiū; it appears therefore to be a late word. However, the original OB graph has been interpreted as a soaring bird (so SW; Karlgren GSR no. 999a) in which case the word would be very old.	pəʔ		Schuessler2007
2467	不	fǒu₁	Late_Han_Chinese		"To soar" [Lü, SW] is first attested in the (ca. 239 BC) Lüshì chūnqiū; it appears therefore to be a late word. However, the original OB graph has been interpreted as a soaring bird (so SW; Karlgren GSR no. 999a) in which case the word would be very old.	puᴮ		Schuessler2007
2468	夫	fū₂	Middle_Chinese		"Man, husband"; suffix for men of various occupations, e.g. nóng-fū 農夫/"farmer, farm laborer" (to be distinguished from nóng-fù 農父/"minister of agriculture", see {fù₁ 父}); measure word for ordinary and low ranking people [BI, Shi].	pju		Schuessler2007
2469	夫	fū₂	Old_Chinese		"Man, husband"; suffix for men of various occupations, e.g. nóng-fū 農夫/"farmer, farm laborer" (to be distinguished from nóng-fù 農父/"minister of agriculture", see {fù₁ 父}); measure word for ordinary and low ranking people [BI, Shi].	pa		Schuessler2007
2470	夫	fū₂	Late_Han_Chinese		"Man, husband"; suffix for men of various occupations, e.g. nóng-fū 農夫/"farmer, farm laborer" (to be distinguished from nóng-fù 農父/"minister of agriculture", see {fù₁ 父}); measure word for ordinary and low ranking people [BI, Shi].	puɑ		Schuessler2007
2471	夫	fú₁	Middle_Chinese		"That" [Shi, Zuo]./NOTE:Pulleyblank (1995: 165) suggests that the earlier initial might have been *p- since bǐ 彼 is derived from fú; the reading fú OC *ba/"introductory particle" (Graham BSOAS 35,1: 85-110) may have been applied to the rare word fú/"that".	bju		Schuessler2007
2472	夫	fú₁	Old_Chinese		"That" [Shi, Zuo]./NOTE:Pulleyblank (1995: 165) suggests that the earlier initial might have been *p- since bǐ 彼 is derived from fú; the reading fú OC *ba/"introductory particle" (Graham BSOAS 35,1: 85-110) may have been applied to the rare word fú/"that".	ba or *pa ?		Schuessler2007
2473	夫	fú₁	Late_Han_Chinese		"That" [Shi, Zuo]./NOTE:Pulleyblank (1995: 165) suggests that the earlier initial might have been *p- since bǐ 彼 is derived from fú; the reading fú OC *ba/"introductory particle" (Graham BSOAS 35,1: 85-110) may have been applied to the rare word fú/"that".	buɑ (or puɑ ?)		Schuessler2007
2474	彼	bǐ	Middle_Chinese		"There, that" [Shi], independent form ({§3.3.3}).	pjeᴮ 3		Schuessler2007
2475	彼	bǐ	Old_Chinese	⪤ fú₁ 夫	"There, that" [Shi], independent form ({§3.3.3}).	paiʔ < *paʔi (i.e. pa+i) ?		Schuessler2007
2476	彼	bǐ	Late_Han_Chinese		"There, that" [Shi], independent form ({§3.3.3}).	pɨɑiᴮ		Schuessler2007
2477	扶	fú₂	Middle_Chinese		"To support, assist" [Lunyu].	bju		Schuessler2007
2478	扶	fú₂	Old_Chinese		"To support, assist" [Lunyu].	ba		Schuessler2007
2479	扶	fú₂	Late_Han_Chinese		"To support, assist" [Lunyu].	buɑ		Schuessler2007
2480	傅	fù	Middle_Chinese		"Assistant" [Shi]./NOTE:``teacher, instruct'' [Zuo].	pjuᶜ		Schuessler2007
2481	傅	fù	Old_Chinese	⪤ fú₂ 扶	"Assistant" [Shi]./NOTE:``teacher, instruct'' [Zuo].	pah		Schuessler2007
2482	傅	fù	Late_Han_Chinese		"Assistant" [Shi]./NOTE:``teacher, instruct'' [Zuo].	puɑᶜ		Schuessler2007
2483	賻	fù	Middle_Chinese		"Money contribution to the cost of burying" [Zuo] (Wáng Lì 1982: 175).	bjuᶜ		Schuessler2007
2484	賻	fù	Old_Chinese	⪤ fú₂ 扶	"Money contribution to the cost of burying" [Zuo] (Wáng Lì 1982: 175).	bah		Schuessler2007
2485	賻	fù	Late_Han_Chinese		"Money contribution to the cost of burying" [Zuo] (Wáng Lì 1982: 175).	buɑᶜ		Schuessler2007
2486	輔	fǔ	Middle_Chinese		"To help, support" [Shi] >/"poles on the outside of car wheels for stabilization" [Shi] >/"bones of upper jaw, cheeks" [Yi].	bjuᴮ		Schuessler2007
2487	輔	fǔ	Old_Chinese	⪤ fú₂ 扶	"To help, support" [Shi] >/"poles on the outside of car wheels for stabilization" [Shi] >/"bones of upper jaw, cheeks" [Yi].	baʔ		Schuessler2007
